Date,Sentence,Found Entities,Matched Companies,Matched Tickers,Sentiment
 2019-07-12,"st revealed that the failing and des ##perat ##e new york times was feed ##ing false stories about me , & amp , those associated with me , to the fb ##i . this shows the kind of unprecedented hat ##red i have been putting up with for years with this cro ##oke ##d newspaper . is what they have done legal ? . . ","['new', 'york', 'times', 'fb']",[],[],
 2019-07-12,the president has a really good story to tell . we have unemployment lower than we ’ ve seen in decades . we have people who stopped looking for work coming back into the labor force . we are in a record growth period . ” michael steel @ msn ##bc ( do you believe ? ,"['michael', 'steel', 'msn']",[],[],
 2019-07-12,"& amp , p opens at record high ",[],[],[],
 2019-07-12,"nce election day 2016 , stocks up almost 50 % , stocks gained 9 . 2 trillion dollars in value , and more than 5 , 000 , 000 new jobs added to the economy . @ lou ##do ##bb ##s if our opp ##onent had won , there would have been a market cra ##sh , plain and simple ! @ tucker ##car ##lso ##n @ sean ##hann ##ity @ ing ##rah ##ama ##ngl",[],[],[],
 2019-07-12,ngratulations to president lop ##ez ob ##rad ##or — mexico voted to rat ##ify the us ##mc ##a today by a huge margin . time for congress to do the same here ,"['mexico', 'us', 'congress']",[],[],
 2019-07-12,"st returning from orlando and dor ##al ( miami ) , florida , and heading to the ova ##l office , where i will present the great economist , dr . arthur laf ##fer , with the presidential meda ##l of freedom ","['orlando', 'dor', 'miami', 'florida', 'ova', 'arthur', 'laf', 'freedom']",[],[],
 2019-07-12,will be interview ##ed live ton ##ight by @ sean ##hann ##ity on @ fox ##new ##s 9 p . m . enjoy ,"['sean', 'fox']",['fox'],['FOXA'],"[{'label': 'neutral', 'score': 0.9998766183853149}]"
 2019-07-11,". . . asking hill ##ary clint ##on why she delete ##d and acid wash ##ed her email ##s after getting a subpoena from congress ? anybody else would be in jai ##l for that , yet the dem ##s refuse to even bring it up . rig ##ged house committee   so sad that the demo ##cra ##ts are putting wonderful hope hick ##s through hell , for 3 years now , after total exo ##nerati ##on by robert mueller & amp , the mueller report . they were unh ##app ##y with result so they want a do over . very unfair & amp , costly to her . will it ever end ? why are ##n ’ t they . . . . . . ","['hill', 'clint', 'congress', 'rig', 'house', 'committee', '', '', 'robert', 'mueller', 'amp', 'mueller']",[],[],
 2019-07-11," i did ##n ’ t have the pho ##ny wit ##ch hunt going on for 3 years , and if the fa ##ke news media and their partner in crime , the demo ##cra ##ts , would have played it straight , i would be way up in the poll ##s right now - with our economy , winning by 20 points . but i ’ m winning anyway ","['fa', 'news', 'media']",[],[],
 2019-07-11,mo ##cra ##t congressional hearings are # rig ##ged ,[],[],[],
 2019-07-11,". . . 33 , 000 email ##s that hill ##ary and her lawyer delete ##d and acid wash ##ed after getting a subpoena from congress ? that is real obstruct ##ion that the dem ##s want no part of because their hearings are rig ##ged and a disg ##rac ##e to our country ",['congress'],[],[],
 2019-07-11,"e dem ##s are very unh ##app ##y with the mueller report , so after almost 3 years , they want a red ##o , or do over . this is extreme presidential har ##ass ##ment . they gave cro ##oke ##d hill ##ary ’ s people complete immuni ##ty , yet now they bring back hope hick ##s . why are ##n ’ t the dem ##s looking at the . . . . ",['mueller'],[],[],
 2019-07-11,ank you ! # [UNK,[],[],[],
 2019-07-11,"n ’ t ever forget - this election is about you . it is about your family , your future , & amp , the fat ##e of your country . we begin our campaign with the best record , the best results , the best agenda , & amp , the only positive vision for our country ’ s future ! # trump ##202 ##",['trump'],[],[],
 2019-07-11," the ultimate act of moral cow ##ardi ##ce , not one demo ##cra ##t candidate for president - not a single one - has stood up to defend the incredible men and women of ice and border patr ##ol . they don ’ t have the character , the virtue , or the spine ! # trump ##202 ##",[],[],[],
 2019-07-11, no issue are demo ##cra ##ts more extreme – and more depr ##ave ##d – than when it comes to border security . the demo ##cra ##t agenda of open borders is moral ##ly rep ##re ##hen ##sible . it is the great bet ##ray ##al of the american middle class and our country as a whole ! # trump ##202 ##,[],[],[],
 2019-07-11,"gether , we are breaking the most sac ##red rule in washington polit ##ics : we are keeping our promises to the american people . because my only special interest is you ! # trump ##202 ##","['washington', 'trump']",[],[],
 2019-07-11,ank you orlando ,[],[],[],
 2019-07-11,"in me live ton ##ight in orlando , florida at 8 : 00 p . m . eastern as we kick ##off # trump ##202 ##0 . enjoy ","['orlando', 'florida', '.', 'trump']",[],[],
 2019-07-11,"part ##ing for orlando , florida with @ flo ##tus mel ##ani ##a ","['orlando', 'florida']",[],[],
 2019-07-11,". . . i thank pat for his outstanding service and will be nami ##ng secretary of the army , mark esp ##er , to be the new acting secretary of defense . i know mark , and have no doubt he will do a fantastic job ","['pat', 'army', 'mark', 'esp', 'defense', 'mark']",[],[],
 2019-07-11,"ting secretary of defense patrick shan ##ah ##an , who has done a wonderful job , has decided not to go forward with his confirmation process so that he can devote more time to his family . . . ","['defense', 'patrick', 'shan']",[],[],
 2019-07-11,d a very good telephone conversation with president xi of china . we will be having an extended meeting next week at the g - 20 in japan . our respective teams will begin talks prior to our meeting ,"['xi', 'china', 'japan']",[],[],
 2019-07-11,"e fa ##ke news does ##n ’ t report it , but republic ##an enthusiasm is at an all time high . look what is going on in orlando , florida , right now ! people have never seen anything like it ( unless you play a gui ##tar ) . going to be wild - see you later ","['fa', 'republic', 'orlando', 'florida']",[],[],
 2019-07-11,"ropean markets rose on comments ( unfair to u . s . ) made today by mario d !   mario drag ##hi just announced more stimulus could come , which immediately dropped the euro against the dollar , making it unfair ##ly easier for them to compete against the usa . they have been getting away with this for years , along with china and others ","['u', '.', 's', '.', 'mario', 'd', '!', '', '', 'mario', 'drag', 'usa', 'china']",[],[],
 2019-07-11,"ly a few people showed up for the so - called impe ##ach ##ment ral ##lie ##s over the weekend . the numbers were ane ##mic , no spirit , no hope . more importantly , no coll ##usion , no obstruct ##ion ",[],[],[],
 2019-07-11, ##w ! the state department said it has identified 30 security incidents involving current or former employees and their handling of cro ##oke ##d hill ##ary clint ##on ’ s email ##s . @ fox ##new ##s this is really big . never admitted before . highly classified material . will the dem ##s investigate this ,"['state', 'department', 'clint', 'fox']",['fox'],['FOXA'],"[{'label': 'neutral', 'score': 0.9995321035385132}]"
 2019-07-11,"e story in the @ ny ##times about the u . s . escalating attacks on russia ’ s power grid is fa ##ke news , and the failing new york times knows it . they should immediately release their sources which , if they exist at all , which i doubt , are pho ##ny . times must be held fully accountable ","['ny', 'u', 's', '.', 'russia', 'new', 'york', 'times', 'times']",[],[],
 2019-07-11,"ousands of people are already line ##d up in orlando , some two days before tomorrow nights big rally . large screens and food trucks will be there for those that can ’ t get into the 25 , 000 capacity arena . it will be a very exciting evening ! make america great again ","['orlando', 'make', 'america']",[],[],
 2019-07-11,". . . long before they get to our southern border . gua ##tema ##la is getting ready to sign a safe - third agreement . the only ones who won ’ t do anything are the demo ##cra ##ts in congress . they must vote to get rid of the loop ##hole ##s , and fix asy ##lum ! if so , border crisis will end quickly ",['congress'],[],[],
 2019-07-11,"xt week ice will begin the process of removing the millions of illegal ali ##ens who have illi ##cit ##ly found their way into the united states . they will be removed as fast as they come in . mexico , using their strong immigration laws , is doing a very good job of stop ##ping people . . . . . . ","['ice', 'united', 'states', 'mexico']",['ice'],['ICE'],"[{'label': 'positive', 'score': 0.5419161915779114}]"
 2019-07-11,"@ fox ##new ##s poll ##s are always bad for me . they were against cro ##oke ##d hill ##ary also . something wei ##rd going on at fox . our poll ##s show us leading in all 17 swing states . for the record , i did ##n ’ t spend 30 hours with @ abc ##new ##s , but rather a tin ##y fraction of that . more fa ##ke news @ bret ##ba ##ie","['fox', 'fox', 'abc', 'bret']","['fox', 'fox']",['FOXA'],"[{'label': 'neutral', 'score': 0.8518611192703247}]"
 2019-07-11,"e size does ##n ’ t fit all - i support west virginia schools . keep up the great work , @ w ##v ##gov ##ern ##or big jim justice - i am with you ","['west', 'virginia', 'jim', 'justice']",[],[],
 2019-07-11,iran to def ##y uranium stockpile limits ,['iran'],[],[],
 2019-07-11,"ly fa ##ke poll ##s show us behind the mot ##ley crew . we are looking really good , but it is far too early to be focused on that . much work to do ! make america great again ",['mot'],[],[],
 2019-07-11,"g rally tomorrow night in orlando , florida , looks to be setting records . we are building large movie screens outside to take care of everybody . over 100 , 000 requests . our country is doing great , far beyond what the hate ##rs & amp , lose ##rs thought possible - and it will only get better ","['orlando', 'florida', 'amp']",[],[],
 2019-07-11,"ank you mr . prime minist ##er , a great honor ",[],[],[],
 2019-07-11,"ngratulations to gary wood ##land in winning the united states open golf champion ##ship . fantastic playing , great heart - there will be more in gary ’ s future ","['gary', 'wood', 'united', 'states', 'golf', 'champion', 'gary']",[],[],
 2019-07-11,"p . alex ##andr ##ia oca ##si ##o - cort ##ez . “ i think we have a very real risk of losing the pres ##ide ##ncy to donald trump . ” i agree , and that is the only reason they play the impe ##ach card , which cannot be legally used ","['donald', 'trump']",[],[],
 2019-07-10,most 70 % in new poll say don ’ t impe ##ach . so rid ##icul ##ous to even be talking about this subject when all of the crime ##s were committed by the other side . they can ’ t win the election fairly ,[],[],[],
 2019-07-10, nice ,[],[],[],
 2019-07-10,". . . . . if republic ##ans ever did that to the demo ##cra ##ts , there would be all hell to pay . it would be a scand ##al like no other ",['republic'],[],[],
 2019-07-10,"en will the fa ##ke news media start asking demo ##cra ##ts if they are ok with the hiring of christopher steel ##e , a foreign agent , paid for by cro ##oke ##d hill ##ary and the dn ##c , to dig up “ dir ##t ” and write a pho ##ny dos ##sie ##r against the presidential candidate of the oppos ##ing party . . . . . . . . ","['fa', 'media', 'christopher', 'steel', 'oppos']",[],[],
 2019-07-10,ank you pm @ net ##any ##ah ##u and the state of israel for this great honor ! [UNK,['israel'],[],[],
 2019-07-10,"ppy fat ##her ’ s day to all , including my worst and most vic ##ious criti ##cs , of which there are fewer and fewer . this is a fantastic time to be an american ! keep america great ",['america'],[],[],
 2019-07-10,". . . . news is that at the end of 6 years , after america has been made great again and i leave the beaut ##if ##ul white house ( do you think the people would demand that i stay longer ? keep america great ) , both of these hor ##rib ##le papers will quickly go out of business & amp , be fore ##ver gone ","['america', 'white', 'house', 'america', 'amp']",[],[],
 2019-07-10,"poll should be done on which is the more dish ##one ##st and dece ##it ##ful newspaper , the failing new york times or the amazon ( lobby ##ist ) washington post ! they are both a disg ##rac ##e to our country , the en ##em ##y of the people , but i just can ’ t seem to figure out which is worse ? the good . . . . ","['new', 'york', 'times', 'amazon', 'washington']",['amazon'],['AMZN'],"[{'label': 'neutral', 'score': 0.9997809529304504}]"
 2019-07-10,. . . . saying enough . demo ##cra ##t vote ##rs want to hear the polit ##icia ##ns talking about issues . this is a huge distraction and will only help donald trump get elected . ” @ je ##ded ##ia ##hb ##ila “ greatest president since ronald rea ##gan ” said a counter - protest ##er . leh ##igh ##val ##ley ##liv ##,"['donald', 'trump', 'je', 'ronald', 'rea', 'leh']",[],[],
 2019-07-10,sterday was the radical left demo ##cra ##ts big impe ##ach ##ment day . they worked so hard to make it something really big and special but had one problem - almost nobody showed up . “ the media admit ##s low turn ##out for anti - trump ral ##lie ##s . ” @ fox ##new ##s “ all around the country people are . . . . . . ,['fox'],['fox'],['FOXA'],"[{'label': 'negative', 'score': 0.989467203617096}]"
 2019-07-10,ngratulations to great guy pete he ##gs ##eth and wonderful jenn ##y cu ##nning ##ham on their engagement . they will have a fantastic life together ! @ fox ##and ##frie ##nd,"['pete', 'fox']",['fox'],['FOXA'],"[{'label': 'positive', 'score': 0.8917978405952454}]"
 2019-07-10,". . . more and more states want to do this but their governors and leaders don ’ t have the cour ##age to do so . the polit ##ics will soon mandate , however , because people from california , & amp , all over the land , are demanding that san ##ct ##uary cities be gone . no illegal ##s , drugs or traffic ##king ","['california', 'amp']",[],[],
 2019-07-10,"orida governor ron desa ##nti ##s just signed bill ban ##ning san ##ct ##uary cities in state , & amp , forcing all law enforcement agencies to cooperate with federal immigration authorities . bill prohibits local gov ’ t from enact ##ing san ##ct ##uary policies that protect undo ##cu ##ment ##ed imm ##ig ##rant ##s . . . @ fox ##new ##","['florida', 'ron', 'desa', 'san', 'fox']",['fox'],['FOXA'],"[{'label': 'neutral', 'score': 0.944669246673584}]"
 2019-07-10,". . . . also , not true ! anything goes with our corrupt news media today . they will do , or say , whatever it takes , with not even the slight ##est thought of consequence ! these are true cow ##ard ##s and without doubt , the en ##em ##y of the people ",[],[],[],
 2019-07-10," you believe that the failing new york times just did a story stating that the united states is substantially increasing cyber attacks on russia . this is a virtual act of trea ##son by a once great paper so des ##perat ##e for a story , any story , even if bad for our country . . . . ","['new', 'york', 'times', 'united', 'states', 'russia']",[],[],
 2019-07-10,". . . . the first 2 1 / 2 years of his pres ##ide ##ncy , including the fact that we have one of the best economies in the history of our country . it is called earned media . in any event , enjoy the show ",[],[],[],
 2019-07-10,". . . misleading in that i personally spent only a small fraction of that time doing interview ##s . i do have a few other things to do , you know ! ) . think i will do many more network interview ##s , as i did in 2016 , in order to get the word out that no president has done what i have in . . ",[],[],[],
 2019-07-09,"enjoyed my interview with @ gs ##tep ##han ##opo ##ulos on @ abc . so fun ##ny to watch the fa ##ke news media try to dissect & amp , distort every word in as negative a way as possible . it will be air ##ed on sunday night at 8 : 00 p . m . , and is called , “ president trump : 30 hours ” ( which is somewhat . . . ","['gs', 'abc', 'fa', 'media', 'trump']",[],[],
 2019-07-09,". . . . the first 2 1 / 2 years of his pres ##ide ##ncy , including the fact that we have one of the best economies in the history of our country . it is called earned media . in any event , enjoy the show ",[],[],[],
 2019-07-09,". . . misleading in that i personally spent only a small fraction of that time doing interview ##s . i do have a few other things to do , you know ! ) . think i will do many more network interview ##s , as i did in 2016 , in order to get the word out that no president has done what i have in . . ",[],[],[],
 2019-07-09,"enjoyed my interview with @ gs ##tep ##han ##opo ##ulos on @ abc ##new ##s . so fun ##ny to watch the fa ##ke news media try to dissect & amp , distort every word in as negative a way as possible . it will be air ##ed on sunday night at 8 : 00 p . m . , and is called , “ president trump : 30 hours ” ( which is somewhat . . . ","['gs', 'abc', 'fa', 'media', 'trump']",[],[],
 2019-07-09, is a national disg ##rac ##e who is destroy ##ing the city of london ,['london'],[],[],
 2019-07-09,e corrupt news media is totally out of control - they have given up and don ’ t even care anymore . mainstream media has zero credibility - total lose ##rs ,[],[],[],
 2019-07-09,ndon needs a new mayo ##r asa ##p . khan is a disaster - will only get worse ,"['london', 'khan']",[],[],
 2019-07-09,"ank you steve & amp , family ",['steve'],[],[],
 2019-07-09,"e trump economy is setting records , and has a long way up to go . . . . however , if anyone but me takes over in 2020 ( i know the competition very well ) , there will be a market cra ##sh the likes of which has not been seen before ! keep america grea","['trump', 'keep', 'america']",[],[],
 2019-07-09,president trump to launch 2020 campaign in florida ! ” @ fox ##and ##frie ##nds tuesday will be a big crowd and big day ,"['trump', 'florida', 'fox']",['fox'],['FOXA'],"[{'label': 'neutral', 'score': 0.9996811151504517}]"
 2019-07-09,l in for sen ##ator steve dai ##nes as he proposes an amendment for a strong ban on burning our american flag . a no brain ##er ,"['steve', 'dai']",[],[],
 2019-07-09,"spite the greatest presidential har ##ass ##ment of all time by people that are very dish ##one ##st and want to destroy our country , we are doing great in the poll ##s , even better than in 2016 , and will be pack ##ed at the tuesday announcement rally in orlando , florida . keep america great ","['orlando', 'florida', 'america']",[],[],
 2019-07-08,. . . at which time the tariffs will be removed . details from the white house to follow ,"['white', 'house']",[],[],
 2019-07-08,"with over a 50 % approval rating at this point in his pres ##ide ##ncy , analysts believe re - election in 2020 looks ( very ) promising ! ” @ oa ##nn hey , we have accomplished more than any president in the first 2 1 / 2 years , why not ",[],[],[],
 2019-07-08,the latest poll ##s find 51 % of americans approve of president trump ’ s job performance . last month a demo ##cra ##t poll ##ster said president trump ’ s approval rating has been the most steady of any president in history ! ” @ oa ##n,"['trump', 'trump']",[],[],
 2019-07-08,". . . while pennsylvania is boom ##ing , i don ’ t want there to be even a little gli ##tch in coat ##es ##ville – every job counts . i want lock ##head to boom along with it ",['pennsylvania'],[],[],
 2019-07-08,"st spoke to mari ##lly ##n hew ##son , ceo of @ lockheed ##mart ##in , about continuing operations for the @ sikorsky in coat ##es ##ville , pennsylvania . she will be taking it under advise ##ment and will be making a decision soon . . . ","['lockheed', '@', 'sikorsky', 'coat', 'pennsylvania']",['lockheed'],['LMT'],"[{'label': 'neutral', 'score': 0.9998726844787598}]"
 2019-07-08,ank you @ senate ##ma ##j ##ld ##r mitch mcco ##nnel ##l for understanding the demo ##cra ##ts game of not playing it straight on the rid ##icul ##ous wit ##ch hunt ho ##ax in the senate . cry ##in ’ chuck will never stop . did sen ##ator @ mark ##war ##ner ever report speaking to a russian ! ,"['senate', 'mitch', 'mcco', 'senate', 'chuck']",[],[],
 2019-07-08,ank you @ senate ##ma ##j ##ld ##r mitch mcco ##nnel ##l for understanding the demo ##cra ##ts game of not playing it straight on the rid ##icl ##ious wit ##ch hunt ho ##ax in the senate . cry ##in ’ chuck will never stop . did sen ##ator @ mark ##war ##ner ever report speaking to a russian ! ,"['senate', 'mitch', 'mcco', 'senate', 'chuck']",[],[],
 2019-07-08,ank you sen ##ator @ marsh ##abl ##ack ##burn for fighting obstruct ##ion ##ist demo ##cra ##ts led by cry ##in ' chuck schu ##mer . demo ##cra ##ts continue to look for a do - over on the mueller report and will stop at nothing to distract the american people from the great accomplishments of this administration ,"['marsh', 'chuck', 'schu', 'mueller']",[],[],
 2019-07-08,e dish ##one ##st media will never keep us from accomplish ##ing our objectives on behalf of our great american people ! # mag ##,"['dish', 'media']",[],[],
 2019-07-07,"nouncing great , expanded hr ##as — big win for small employers and workers . this is a fantastic plan ! my administration has worked very hard on creating more affordable health coverage ",[],[],[],
 2019-07-07,"e radical left dem ##s are working hard , but the people are much smarte ##r . working hard , thank you ",[],[],[],
 2019-07-07,ppy birth ##day to our great @ usa ##rm ##y . america love ##s you ! # army ##b ##da,['usa'],[],[],
 2019-07-07,will be interview ##ed on @ fox ##and ##frie ##nds at 8 : 00 a . m . enjoy ! @ fox ##new ##,"['fox', 'fox']","['fox', 'fox']",['FOXA'],"[{'label': 'neutral', 'score': 0.9998811483383179}]"
 2019-07-07,ank you @ jp ##n _ pm ##o @ abe ##shi ##nz ##o ! # [UNK,[],[],[],
 2019-07-07,"t ##ali ##e harp , fighting stage 2 cancer and doing really well , was a great guest on @ fox ##and ##frie ##nds . right to try is producing some truly spectac ##ular results . proud of nat ##ali ##e !   thank you jason cha ##ffet ##z ! # mag ##","['fox', 'nat', '!', '', '', 'jason']",['fox'],['FOXA'],"[{'label': 'positive', 'score': 0.9916589856147766}]"
 2019-07-07,"day we announced vital new actions that we are taking to help former inma ##tes find a job , live a crime - free life , and succeed beyond thei",[],[],[],
 2019-07-07,". . . she is a very special person with extraordinary talent ##s , who has done an incredible job ! i hope she decides to run for governor of arkansas - she would be fantastic . sarah , thank you for a job well done ","['arkansas', 'sarah']",[],[],
 2019-07-07,"ter 3 1 / 2 years , our wonderful sarah hu ##ck ##abe ##e sanders will be leaving the white house at the end of the month and going home to the great state of arkansas . . . ","['sarah', 'hu', 'sanders', 'white', 'house', 'arkansas']",[],[],
 2019-07-07,""" "" it is the assessment of the u . s . government that iran is responsible for today ' s attacks in the gulf of oma ##n . . . . "" "" @ stated ##ept @ sec ##po ##mpe ##","['u', 's', '.', 'iran', 'gulf', 'of', 'oma']",[],[],
 2019-07-06,"ile i very much appreciate p . m . abe going to iran to meet with ay ##ato ##lla ##h ali kh ##ame ##ne ##i , i personally feel that it is too soon to even think about making a deal . they are not ready , and neither are we ","['p', 'm', 'abe', 'iran', 'ay', 'kh']",[],[],
 2019-07-06,"ile i very much appreciate p . m . abe going to iran to meet with ay ##ato ##lla ##h ali kh ##ame ##ne ##i , i personally feel that it is too soon to even think about making a deal . they are not ready , and neither are we ","['p', 'm', 'abe', 'iran', 'ay', 'kh']",[],[],
 2019-07-06,ey ’ ve been wrong all along ,[],[],[],
 2019-07-06,". . . and other really bad people , spi ##ed on my campaign ! they even had an “ insurance policy ” just in case cro ##oke ##d hill ##ary clint ##on and the demo ##cra ##ts lost their race for the pres ##ide ##ncy ! this is the biggest & amp , worst political scand ##al in the history of the united states of america . sad ","['spi', 'clint', 'united', 'states', 'of', 'america']",[],[],
 2019-07-06,". . . which he is a member . when @ repa ##dam ##sch ##iff took calls from another person , also very successfully purport ##ing to be a russian operat ##ive , did he call the fb ##i , or even think to call the fb ##i ? no ! the fact is that the pho ##ny wit ##ch hunt is a giant sca ##m where demo ##cra ##ts , . . ","['fb', 'fb']",[],[],
 2019-07-06,"en sen ##ator @ mark ##war ##ner ##va spoke at length , and in great detail , about extremely negative information on me , with a talented entertain ##er purport ##ing to be a russian operat ##ive , did he immediately call the fb ##i ? no , in fact he did ##n ’ t even tell the senate intelligence committee of . . . ","['fb', 'senate', 'intelligence', 'committee']",[],[],
 2019-07-06,". . . call the fb ##i about these calls and meetings ? how rid ##icul ##ous ! i would never be trusted again . with that being said , my full answer is rarely played by the fa ##ke news media . they purpose ##ly leave out the part that matters ","['fb', 'fa']",[],[],
 2019-07-06,"meet and talk to “ foreign governments ” every day . i just met with the que ##en of england ( u . k . ) , the prince of wales , the p . m . of the united kingdom , the p . m . of ireland , the president of france and the president of poland . we talked about “ everything ! ” should i immediately . . . ","['england', 'u', '.', 'k', '.', 'prince', 'of', 'wales', 'united', 'kingdom', '.', 'ireland', 'france', 'poland']",[],[],
 2019-07-06,". . . . call the fb ##i about these calls and meetings ? how rid ##icul ##ous ! i would never be trusted again . with that being said , my full answer is rarely played by the fa ##ke news media . they purpose ##ly leave out the part that matters ","['fb', 'fa']",[],[],
 2019-07-05,"meet and talk to “ foreign governments ” every day . i just met with the que ##en of england ( u . k . ) , the prince of wha ##les , the p . m . of the united kingdom , the p . m . of ireland , the president of france and the president of poland . we talked about “ everything ! ” should i immediately . . . . ","['england', 'u', '.', 'k', '.', 'united', 'kingdom', 'ireland', 'france', 'poland']",[],[],
 2019-07-05,"e dem ##s fight us at every turn - in the meant ##ime they are accomplish ##ing nothing for the people ! they have gone absolutely “ loco , ” or unh ##inge ##d , as they like to say ",['unh'],[],[],
 2019-07-05,". . . is not constitution ##ally perm ##iss ##able . ” alan der ##sho ##witz , constitution ##al lawye","['alan', 'der']",[],[],
 2019-07-05,"congress cannot impe ##ach president trump ( did nothing wrong ) because if they did they would be putting themselves above the law . the constitution provides criteria for impe ##ach ##ment - trea ##son , bribery , high crime ##s & amp , mis ##dem ##ean ##ors . unless there is compelling evidence , impe ##ach ##ment . . ","['congress', 'trump']",[],[],
 2019-07-05,". . . can to embar ##ras ##s the trump administration ( and republic ##ans ) , attack the trump administration . this is campaign ##ing by the dem ##s . ” attorney david brun ##o . so true ! in the meant ##ime they are getting no work done on drug pricing , infrastructure & amp , many other things ","['trump', 'administration', 'republic', 'trump', 'administration', 'dem', 'david', 'brun']",[],[],
 2019-07-05,". . . . much tougher game than the republic ##ans did when they had the house majority . republic ##ans will remember ! “ this has already been argued before the u . s . supreme court , but the house does ##n ’ t want to wait . this is a common thread between all of the committees - do whatever you . . ","['house', 'u', '.', 's', '.', 'supreme', 'court', 'house']",[],[],
 2019-07-05,"related to russia , russia , russia ( although the radical left does ##n ’ t use the name russia anymore since the issuance of the mueller report ) , house committee now plays the sel ##dom used “ contemp ##t ” card on our great a . g . & amp , sec . of commerce - this time on the census . dem ##s play a . . . . ","['russia', 'russia', 'russia', 'russia', 'mueller', 'house', 'committee', 'amp', 'sec', 'commerce', 'census']",[],[],
 2019-07-05,"neral michael fly ##nn , the 33 year war hero who has served with distinction , has not retained a good lawyer , he has retained a great lawyer , sid ##ney powell . best wishes and good luck to them both ","['michael', 'fly', 'powell']",[],[],
 2019-07-04,why did the demo ##cra ##ts run if they did ##n ’ t want to do things ? ” @ sen ##rick ##sco ##t,[],[],[],
 2019-07-04,"it ’ s about peac ##e and prosper ##ity , that ’ s how republic ##an presidents get elected , and this president has delivered on the economy and he ’ s delivered on keeping america stronger & amp , safer . our biggest en ##em ##y is not any one of these demo ##cra ##ts , it ’ s the media . ” john mcl ##aug ##hl ##in , poll ##ste","['republic', 'america', 'john', 'mcl']",[],[],
 2019-07-04,"bid ##en would be china ’ s dream candidate , because there would be no more tariffs , no more demands that china stop steal ##ing our ip , things would go back to the old days with america ’ s manufacturers & amp , workers getting shaft ##ed . he has zero credibility ! ” @ ing ##rah ##ama ##ngle so true ","['china', 'china', 'america', 'amp', 'ing']",[],[],
 2019-07-04,"it ’ s about peac ##e and proper ##ity , that ’ s how republic ##an presidents get elected , and this president has delivered on the economy and he ’ s delivered on keeping america stronger and safer . our biggest en ##em ##y is not any one of these demo ##cra ##ts , it ’ s the media . ” john mcl ##aug ##hl ##in , poll ##ste","['republic', 'america', 'john', 'mcl']",[],[],
 2019-07-04,"bid ##en would be america ’ s dream candidate , because there would be no more tariffs , no more demands that china stop steal ##ing our ip , things would go back to the old days with america ’ s manufacturers & amp , workers getting shaft ##ed . he has zero credibility ! ” @ ing ##rah ##ama ##ngle so true ","['america', 'china', 'america', 'amp', 'ing']",[],[],
 2019-07-04,ank you very much ,[],[],[],
 2019-07-04, = if ( spe ##ll ) ! not like chris ,['chris'],[],[],
 2019-07-04,"o fantastic people ! my friends from the very beginning . thank you d & amp , s ","['d', '&', 'amp']",[],[],
 2019-07-04,"r farmers deserve this , they are great ",[],[],[],
 2019-07-04,ank you ,[],[],[],
 2019-07-04,chael what ##ley has been with us right from the beginning . a great leader and @ nc ##go ##p chairman ,"['michael', 'nc']",[],[],
 2019-07-03, was a pleasure to host my friends president andr ##ze ##j du ##da and mrs . ag ##ata kor ##nh ##aus ##er - du ##da of poland at the @ white ##house today . u . s . - poland ties are at an all - time high . thank you for being such an exempl ##ary ally ,"['poland', 'u', '.', 's', '.', 'poland', 'ally']",[],[],
 2019-07-03,". . . . the fa ##ke ( corrupt ) news media said they had a leak into poll ##ing done by my campaign which , by the way and despite the pho ##ny and never ending wit ##ch hunt , are the best numbers we have ever had . they reported fa ##ke numbers that they made up & amp , don ’ t even exist . we will win again ",['media'],[],[],
 2019-07-03,"e fa ##ke news has never been more dish ##one ##st than it is today . thank good ##ness we can fight back on social media . their new wea ##pon of choice is fa ##ke poll ##ing , sometimes referred to as suppressi ##on poll ##s ( they suppress the numbers ) . had it in 2016 , but this is worse . . . . ",['fa'],[],[],
 2019-07-03," ##w ! just got word that our june 18 ##th , tuesday , announcement in orlando , florida , already has 74 , 000 requests for a 20 , 000 seat arena . with all of the big events that we have done , this ticket looks to be the “ hot ##test ” of them all . see you in florida ","['orlando', 'florida', 'florida']",[],[],
 2019-07-03,". . . . the fa ##ke ( corrupt ) news media said they had a leak into poll ##ing done by my campaign which , by the way and despite the pho ##ny and never ending wit ##ch hunt , are the best numbers we have ever had . they reported fa ##ke numbers that they made up & amp , don ’ t even exist . we will win again ",['media'],[],[],
 2019-07-03,"e fa ##ke news has never been more dish ##one ##st than it is today . thank good ##ness we can fight back on social media . there new wea ##pon of choice is fa ##ke poll ##ing , sometimes referred to as suppressi ##on poll ##s ( they suppress the numbers ) . had it in 2016 , but this is worse . . . . . . . . ",['fa'],[],[],
 2019-07-03," ##w ! just got word that our june 18 ##th , tuesday , announcement in orlando , florida , already has 74 , 000 requests for a 20 , 000 seat arena . with all of the big events that we have done , this tickets looks to be the “ hot ##test ” of them all . see you in florida ","['orlando', 'florida', 'florida']",[],[],
 2019-07-03,"someone should call obama up . the obama administration spi ##ed on a rival presidential campaign using federal agencies . i mean , that seems like a headline to me ? ” @ tucker ##car ##lso ##n it will all start coming out , and the wit ##ch hunt will end . presidential har ##ass ##ment ","['obama', 'obama', 'administration', 'tucker']",[],[],
 2019-07-03,"aut ##if ##ul afternoon in iowa . thank you to all of our nation ’ s farmers . may god ble ##ss you , and may god ble ##ss america ",['iowa'],[],[],
 2019-07-03,trump administration gives final approval for year - round e ##15 use ,"['trump', 'administration']",[],[],
